"","LENGTH","AGE","INDWT"
"15675","18","1",".061"
"15676","18","1",".054"
"15677","15","1",".029"
"15678","16","1",".035"
"15679","17","1",".046"
"15680","18","1",".053"
"15681","19","1",".065"
"15682","17","1",".046"
"15683","18","1",".051"
"15684","19","1",".056"
"15685","20","1",".075"
"15686","21","1",".097"
"15687","22","1",".111"
"15688","23","1",".13"
"15689","83","7","7.59"
"15690","39","2",".658"
"15691","39","2",".625"
"15692","41","2",".714"
"15693","45","3",".938"
"15694","46","3","1.006"
"15695","44","3",".956"
"15696","56","5","1.63"
"15697","54","4","1.74"
"15698","56","4","1.97"
"15699","56","4","1.85"
"15700","50","4","1.25"
"15701","19","0",".071"
"15702","26","1",".161"
"15703","20","0",".071"
"15704","67","5","3.23"
"15705","33","2",".426"
"15706","33","2",".335"
"15707","35","2",".454"
"15708","36","2",".502"
"15709","36","2",".512"
"15710","37","2",".541"
"15711","39","2",".665"
"15712","40","3",".641"
"15713","40","3",".593"
"15714","41","3",".725"
"15715","42","3",".706"
"15716","42","3",".757"
"15717","43","3",".848"
"15718","44","3",".886"
"15719","46","3",".98"
"15720","48","4","1.2"
"15721","23","1",".123"
"15722","23","1",".12"
"15723","25","1",".173"
"15724","27","1",".22"
"15725","27","1",".195"
"15726","45","3",".94"
"15727","46","3","1.14"
"15728","49","3","1.31"
"15729","49","3","1.33"
"15730","50","3","1.33"
"15731","54","4","1.68"
"15732","54","4","1.99"
"15733","58","4","2.1"
"15734","21","1",".092"
"15735","26","1",".16"
"15736","23","1",".126"
"15737","23","1",".115"
"15738","23","1",".129"
"15739","25","1",".188"
"15740","25","1",".185"
"15741","25","1",".172"
"15742","27","1",".226"
"15743","29","2",".266"
"15744","29","2",".257"
"15745","30","1",".276"
"15746","30","2",".291"
"15747","30","2",".273"
"15748","33","2",".389"
"15749","36","3",".494"
"15750","38","3",".615"
"15751","38","3",".585"
"15752","39","3",".532"
"15753","57","4","2.4"
"15754","40","3",".646"
"15755","43","2",".886"
"15756","54","4","1.506"
"15757","55","4","1.688"
"15758","58","4","2.38"
"15759","58","5","2.44"
"15760","59","4","2.33"
"15761","59","4","2.46"
"15762","60","5","2.89"
"15763","62","4","2.384"
"15764","64","5","3.124"
"15765","64","5","3.32"
"15766","66","5","3.8"
"15767","67","5","3.59"
"15768","69","5","3.38"
"15769","75","6","5.26"
"15770","23","1",".111"
"15771","25","1",".152"
"15772","29","1",".239"
"15773","30","1",".289"
"15774","34","2",".417"
"15775","40","2",".705"
"15776","43","2",".937"
"15777","47","3","1.204"
"15778","41","2",".826"
"15779","44","3",".99"
"15780","46","3","1.01"
"15781","49","3","1.24"
"15782","49","3","1.26"
"15783","51","4","1.47"
"15784","55","4","1.91"
"15785","56","5","1.59"
"15786","60","4","2.27"
"15787","66","5","2.91"
"15788","33","2",".353"
"15789","36","2",".575"
"15790","41","3",".814"
"15791","39","2",".565"
"15792","42","3",".817"
"15793","45","3",".929"
"15794","50","4","1.34"
"15795","50","4","1.25"
"15796","51","4","1.38"
"15797","57","5","2.1"
"15798","36","2",".515"
"15799","38","3",".56"
"15800","39","3",".636"
"15801","41","3",".71"
"15802","45","3",".96"
"15803","46","3",".94"
"15804","48","3","1.29"
"15805","49","3","1.25"
"15806","51","4","1.34"
"15807","52","4","1.555"
"15808","28","1",".238"
"15809","50","3","1.268"
"15810","73","6","4.09"
"15811","28","1",".223"
"15812","72","6","4.72"
"15813","22","1",".122"
"15814","25","1",".145"
"15815","30","2",".268"
"15816","32","1",".338"
"15817","32","1",".412"
"15818","33","2",".333"
"15819","35","2",".472"
"15820","35","2",".5"
"15821","37","2",".489"
"15822","37","2",".506"
"15823","37","2",".548"
"15824","40","2",".697"
"15825","40","2",".732"
"15826","41","2",".75"
"15827","42","2",".8"
"15828","43","3",".929"
"15829","45","3","1.06"
"15830","46","3","1.018"
"15831","50","3","1.584"
"15832","54","4","1.58"
"15833","16","0",".043"
"15834","17","0",".049"
"15835","18","0",".058"
"15836","22","0",".115"
"15837","20","0",".067"
"15838","39","3",".569"
"15839","41","3",".727"
"15840","42","3",".753"
"15841","42","3",".73"
"15842","82","7","6.93"
"15843","27","1",".201"
"15844","13","0",".022"
"15845","13","0",".026"
"15846","14","0",".025"
"15847","16","0",".047"
"15848","17","0",".052"
"15849","26","1",".144"
"15850","26","1",".15"
"15851","28","1",".188"
"15852","29","1",".303"
"15853","29","1",".22"
"15854","31","2",".275"
"15855","20","1",".076"
"15856","23","1",".146"
"15857","25","1",".175"
"15858","26","1",".213"
"15859","80","7","6.38"
"15860","25","1",".124"
"15861","28","2",".219"
"15862","25","2",".16"
"15863","30","2",".283"
"15864","31","2",".287"
"15865","28","2",".209"
"15866","33","2",".377"
"15867","33","2",".391"
"15868","36","2",".469"
"15869","39","3",".533"
"15870","39","3",".618"
"15871","41","3",".666"
"15872","41","3",".629"
"15873","42","4",".74"
"15874","44","3",".852"
"15875","45","3",".88"
"15876","45","4",".808"
"15877","18","1",".046"
"15878","28","2",".225"
"15879","70","7","2.91"
"15880","41","3",".61"
"15881","78","7","4.39"
"15882","20","0",".08"
"15883","20","0",".078"
"15884","18","0",".047"
"15885","33","2",".36"
"15886","34","2",".414"
"15887","36","2",".425"
"15888","39","3",".687"
"15889","39","3",".578"
"15890","40","3",".518"
"15891","42","3",".713"
"15892","43","3",".743"
"15893","46","3","1.014"
"15894","46","4","1.008"
"15895","47","4",".95"
"15896","45","4",".805"
"15897","29","3",".268"
"15898","25","2",".163"
"15899","29","2",".241"
"15900","36","3",".461"
"15901","39","3",".575"
"15902","17","1",".049"
"15903","19","1",".072"
"15904","19","1",".066"
"15905","19","1",".062"
"15906","20","1",".079"
"15907","22","2",".106"
"15908","20","1",".073"
"15909","22","2",".107"
"15910","24","2",".136"
"15911","25","2",".164"
"15912","26","2",".177"
"15913","27","2",".19"
"15914","28","2",".234"
"15915","29","2",".24"
"15916","30","2",".288"
"15917","31","2",".322"
"15918","32","3",".308"
"15919","35","2",".457"
"15920","37","3",".539"
"15921","56","5","1.85"
"15922","57","5","1.9"
"15923","57","5","1.71"
"15924","35","2",".453"
"15925","39","3",".484"
"15926","42","3",".757"
"15927","44","4",".812"
"15928","46","4",".946"
"15929","48","3","1.077"
"15930","48","4","1.043"
"15931","77","7","4.13"
"15932","24","2",".154"
"15933","25","2",".155"
"15934","26","2",".181"
"15935","26","2",".177"
"15936","27","2",".182"
"15937","28","2",".208"
"15938","29","2",".26"
"15939","29","2",".232"
"15940","31","2",".286"
"15941","32","2",".334"
"15942","35","2",".46"
"15943","35","3",".372"
"15944","42","4",".715"
"15945","50","4","1.272"
"15946","58","5","1.688"
"15947","68","6","2.99"
"15948","29","2",".259"
"15949","30","2",".278"
"15950","47","4",".999"
"15951","20","1",".083"
"15952","21","1",".091"
"15953","58","4","2.04"
"15954","73","7","3.98"
"15955","21","1",".085"
"15956","23","2",".108"
"15957","25","2",".133"
"15958","25","2",".159"
"15959","19","1",".049"
"15960","21","1",".072"
"15961","24","2",".126"
"15962","25","2",".121"
"15963","27","2",".164"
"15964","28","2",".181"
"15965","82","8","5.87"
"15966","32","2",".185"
"15967","42","3",".569"
"15968","43","3",".567"
"15969","46","3",".857"
"15970","47","4",".877"
"15971","47","4","1"
"15972","50","4","1.032"
"15973","54","4","1.248"
"15974","59","5","1.418"
"15975","16",NA,".028"
"15976","14","1",".022"
"15977","76","7","4.03"
"15978","14","1",".025"
"15979","15","1",".031"
"15980","16","1",".037"
"15981","17","1",".045"
"15982","18","1",".052"
"15983","19","1",".058"
"15984","20","1",".071"
"15985","58","6","2.13"
"15986","16","1",".036"
"15987","17","1",".044"
"15988","63","6","2.37"
"15989","56","5","1.56"
"15990","70","6","3.48"
"15991","76","6","3.77"
"15992","68","6","3.41"
"15993","77","7","4.82"
"15994","57","5","1.93"
"15995","72","6","3.22"
"15996","69","6","3.56"
"15997","76","7","4.81"
"15998","17","1",".045"
"15999","17","1",".041"
"16000","18","1",".044"
"16001","18","1",".044"
"16002","22","2",".087"
"16003","98","9","8.8"
"16004","17","1",".048"
"16005","19","1",".067"
"16006","20","1",".085"
"16007","21","1",".095"
"16008","22","1",".108"
"16009","23","2",".12"
"16010","17","1",".046"
"16011","17","1",".048"
"16012","18","1",".056"
"16013","19","1",".065"
"16014","20","1",".074"
"16015","20","1",".075"
"16016","22","1",".088"
"16017","37","3",".431"
"16018","17","1",".048"
"16019","18","1",".052"
"16020","19","1",".063"
"16021","20","1",".082"
"16022","21","2",".099"
"16023","22","1",".096"
"16024","23","2",".116"
"16025","30","2",".267"
"16026","17","1",".044"
"16027","19","1",".067"
"16028","20","1",".068"
"16029","22","1",".088"
"16030","38","2",".708"
"16031","34","2",".44"
"16032","45","3",".882"
"16033","34","2",".399"
"16034","64","5","3.09"
"16035","68","5","3.57"
"16036","56","4","1.99"
"16037","57","4","2.094"
"16038","53","4","1.75"
"16039","64","5","3.356"
"16040","27","1",".234"
"16041","18","0",".059"
"16042","20","0",".075"
"16043","54","4","1.876"
"16044","38","2",".638"
"16045","32","1",".418"
"16046","33","1",".405"
"16047","30","1",".339"
"16048","24","1",".129"
"16049","32","2",".351"
"16050","34","2",".393"
"16051","31","2",".352"
"16052","26","2",".172"
"16053","38","2",".549"
"16054","40","3",".81"
"16055","39","2",".676"
"16056","38","3",".694"
"16057","49","3","1.13"
"16058","56","5","1.928"
"16059","40","2",".729"
"16060","33","1",".354"
"16061","37","3",".428"
"16062","66","5","3.8"
"16063","35","2",".444"
"16064","35","2",".44"
"16065","37","2",".52"
"16066","39",NA,".7"
"16067","40","2",".703"
"16068","42","3",".895"
"16069","44","3",".89"
"16070","47","3","1.144"
"16071","48","3","1.118"
"16072","51","4","1.324"
"16073","35","2",".502"
"16074","42","3",".87"
"16075","43","3",".77"
"16076","48","4","1.09"
"16077","55","4","1.61"
"16078","67","6","3.34"
"16079","43","3",".85"
"16080","52","4","1.592"
"16081","55","5","1.993"
"16082","57","4","2.628"
"16083","34","2",".434"
"16084","28","1",".245"
"16085","21","1",".086"
"16086","26","1",".162"
"16087","26","1",".175"
"16088","26","1",".183"
"16089","28","1",".24"
"16090","29","1",".293"
"16091","29","2",".248"
"16092","30","2",".329"
"16093","30","2",".293"
"16094","30","2",".265"
"16095","33","2",".395"
"16096","42","3",".92"
"16097","45","3",".91"
"16098","46","4","1.39"
"16099","49","4","1.37"
"16100","50","4","1.41"
"16101","52","4","1.62"
"16102","53","4","1.7"
"16103","54","4","1.87"
"16104","55","5","1.78"
"16105","56","5","2.04"
"16106","58","5","2.22"
"16107","35","2",".487"
"16108","35","2",".471"
"16109","36","2",".577"
"16110","37","2",".603"
"16111","39","2",".631"
"16112","39","2",".693"
"16113","42","4",".962"
"16114","44","4","1.068"
"16115","45","4","1.122"
"16116","45","3","1.008"
"16117","49","4","1.494"
"16118","50","4","1.402"
"16119","55","5","1.8"
"16120","55","5","1.998"
"16121","58","5","1.896"
"16122","59","5","2.334"
"16123","25","1",".153"
"16124","26","1",".172"
"16125","27","1",".212"
"16126","27","1",".18"
"16127","28","1",".198"
"16128","29","1",".241"
"16129","29","1",".221"
"16130","30","2",".301"
"16131","31","2",".219"
"16132","32","2",".352"
"16133","35","2",".433"
"16134","33","2",".333"
"16135","34","2",".385"
"16136","35","2",".466"
"16137","35","2",".437"
"16138","40","3",".746"
"16139","51","4","1.54"
"16140","56","4","2.22"
"16141","74","6","4.96"
"16142","20","0",".083"
"16143","25","1",".17"
"16144","30","2",".278"
"16145","37","2",".503"
"16146","47","3","1.02"
"16147","48","3","1.26"
"16148","49","3","1.26"
"16149","50","4","1.52"
"16150","51","4","1.4"
"16151","52","4","1.68"
"16152","53","4","1.86"
"16153","54","5","2.04"
"16154","55","4","1.7"
"16155","57","5","2.05"
"16156","58","5","2.07"
"16157","59","5","2.56"
"16158","60","5","2.6"
"16159","65","6","3.27"
"16160","32","2",".378"
"16161","35","2",".444"
"16162","36","2",".503"
"16163","37","2",".562"
"16164","19","0",".073"
"16165","20","1",".081"
"16166","22","1",".109"
"16167","23","1",".115"
"16168","23","1",".115"
"16169","23","1",".119"
"16170","24","1",".136"
"16171","25","1",".17"
"16172","26","1",".175"
"16173","29","1",".223"
"16174","29","1",".25"
"16175","32","2",".361"
"16176","34","2",".407"
"16177","35","2",".39"
"16178","36","2",".568"
"16179","38","2",".588"
"16180","40","3",".735"
"16181","57","4","2.23"
"16182","64","5","3.41"
"16183","66","5","3.18"
"16184","66","6","3.54"
"16185","67","5","3.51"
"16186","70","6","3.98"
"16187","72","6","4.25"
"16188","73","6","4.48"
"16189","79","6","5.18"
"16190","29","1",".246"
"16191","16","0",".043"
"16192","17","0",".052"
"16193","18","0",".063"
"16194","19","0",".068"
"16195","20","0",".084"
"16196","22","1",".14"
"16197","26","1",".208"
"16198","28","1",".229"
"16199","30","1",".337"
"16200","31","1",".346"
"16201","32","1",".414"
"16202","36","2",".566"
"16203","37","2",".597"
"16204","40","2",".915"
"16205","43","2",".96"
"16206","44","2","1.015"
"16207","26","1",".179"
"16208","14","0",".021"
"16209","33","1",".385"
"16210","35","2",".413"
"16211","35","2",".492"
"16212","36","2",".576"
"16213","37","3",".608"
"16214","38","3",".596"
"16215","42","3",".936"
"16216","45","4","1.148"
"16217","45","4","1.234"
"16218","46","4","1.36"
"16219","55","4","2.022"
"16220","58","5","2.38"
"16221","27","1",".223"
"16222","76","6","5.12"
"16223","27","1",".198"
"16224","31","2",".332"
"16225","57","4","2.229"
"16226","29","1",".269"
"16227","29","1",".246"
"16228","35","2",".469"
"16229","36","2",".525"
"16230","40","3",".643"
"16231","42","2",".862"
"16232","31","2",".345"
"16233","41","2",".814"
"16234","57","4","1.93"
"16235","44","3","1.044"
"16236","53","4","1.96"
"16237","25","1",".162"
"16238","28","2",".219"
"16239","29","1",".272"
"16240","30","2",".262"
"16241","31","2",".343"
"16242","32","2",".382"
"16243","33","2",".377"
"16244","35","2",".478"
"16245","36","3",".563"
"16246","37","3",".611"
"16247","33","2",".37"
"16248","43","2",".951"
"16249","27","2",".203"
"16250","42","2",".744"
"16251","43","2",".89"
"16252","60",NA,"2.78"
"16253","63","5","3.19"
"16254","65","6","3.18"
"16255","67","6","3.12"
"16256","69","6","4.11"
"16257","70","6","4.19"
"16258","71",NA,"4.3"
"16259","72","6","4.43"
"16260","74","7","5.12"
"16261","77","7","6.54"
"16262","84","7","8.07"
"16263","89","8","7.58"
"16264","29","1",".303"
"16265","22","1",".136"
"16266","26","1",".225"
"16267","29","2",".31"
"16268","30","1",".323"
"16269","27",NA,".197"
"16270","27","1",".221"
"16271","27","1",".227"
"16272","81","7","7.58"
"16273","23","1",".105"
"16274","23","1",".122"
"16275","23","1",".119"
"16276","24","1",".135"
"16277","25","1",".144"
"16278","26","1",".172"
"16279","27","1",".209"
"16280","28","1",".298"
"16281","29","2",".263"
"16282","30","2",".324"
"16283","27","2",".196"
"16284","40","3",".665"
"16285","15","1",".031"
"16286","16","1",".037"
"16287","17","1",".043"
"16288","18","1",".057"
"16289","19","1",".054"
"16290","20","1",".075"
"16291","23","1",".125"
"16292","38","3",".506"
"16293","39","3",".585"
"16294","15","1",".027"
"16295","16","1",".034"
"16296","73","6","3.81"
"16297","57","6","2.144"
"16298","57","5","2.226"
"16299","64","6","3.27"
"16300","66","6","3.25"
"16301","81","7","5.99"
"16302","83","9","6.59"
"16303","87","8","7.29"
"16304","60","5","2.09"
"16305","68","6","3.36"
"16306","32","3",".313"
"16307","50","5","1.178"
"16308","40","3",".664"
"16309","47","4","1.03"
"16310","63","5","2.24"
"16311","33","2",".363"
"16312","60","6","2.54"
"16313","57","5","2.03"
"16314","31","3",".298"
"16315","35","3",".472"
"16316","38","3",".514"
"16317","39","3",".513"
"16318","41","3",".76"
"16319","41","3",".727"
"16320","42","3",".737"
"16321","43","3",".854"
"16322","44","4",".825"
"16323","48","4","1.178"
"16324","48","4","1.066"
"16325","50","4","1.136"
"16326","33","3",".348"
"16327","35","3",".426"
"16328","36","3",".444"
"16329","23","2",".12"
"16330","27","3",".202"
"16331","28","2",".199"
"16332","29","2",".228"
"16333","31","2",".299"
"16334","32","3",".305"
"16335","51","5","1.188"
"16336","52","5","1.458"
"16337","54","4","1.518"
"16338","43","4",".77"
"16339","65","5","1.62"
"16340","15","1",".033"
"16341","17","1",".046"
"16342","44","4",".844"
"16343","48","4","1.009"
"16344","20","1",".069"
"16345","21","1",".088"
"16346","58","6","2.598"
"16347","73","7","4.62"
"16348","26","2",".191"
"16349","24","2",".137"
"16350","57","5","2.13"
"16351","36","3",".465"
"16352","20","2",".07"
"16353","21","1",".088"
"16354","17","1",".041"
"16355","20","1",".065"
"16356","14","1",".021"
"16357","15","1",".028"
"16358","16","1",".03"
"16359","17","1",".043"
"16360","17","1",".036"
"16361","19","1",".051"
"16362","15","1",".031"
"16363","16","1",".03"
"16364","17","1",".037"
"16365","18","0",NA
"16366","72","6",NA
"16367","64","4",NA
"16368","64","5",NA
"16369","59","3",NA
"16370","53","3",NA
"16371","50","3",NA
"16372","50","3",NA
"16373","67","5",NA
"16374","65","5",NA
"16375","53","3",NA
"16376","61","4",NA
"16377","48","3",NA
"16378","50","3",NA
"16379","48","2",NA
"16380","43","2",NA
"16381","45","2",NA
"16382","63","5",NA
"16383","62","4",NA
"16384","55","3",NA
"16385","55","3",NA
"16386","51","3",NA
"16387","50","3",NA
"16388","46","2",NA
"16389","46","2",NA
"16390","74","6",NA
"16391","72","5",NA
"16392","57","3",NA
"16393","54","3",NA
"16394","47","3",NA
"16395","43","2",NA
"16396","53","3",NA
"16397","64","4",NA
"16398","54","3",NA
"16399","55","3",NA
